English,Luganda
"Thirteen of the 21 diseases or groups of disease recognized by WHO as NTDs are targeted for eradication, elimination of transmission or elimination as a public health problem, and 50 countries have eliminated at least one NTD.","Endwadde oba ebibinja by’endwadde 21 ku 21 ebimanyiddwa nga WHO nga NTDs zigendereddwamu okumalawo, okumalawo okusaasaana oba okuggyawo ng’ekizibu ky’ebyobulamu by’abantu, era amawanga 50 gamazewo waakiri NTD emu."
"Bangladesh, for example, has recently eliminated lymphatic filariasis and visceral leishmaniasis as a public health problem (Box 2.3).","Okugeza Bangladesh, gye buvuddeko yaggyawo obulwadde bwa lymphatic filariasis ne visceral leishmaniasis ng’ekizibu ky’ebyobulamu mu bantu (Box 2.3)."
"This is an encouraging sign that NTDs can be defeated by combining diverse interventions including mass and individual treatment, vector control, veterinary public health, and provision of safe water and sanitation.","Kano kabonero akazzaamu amaanyi nti NTDs zisobola okuwangulwa nga zigatta ebikolwa eby’enjawulo omuli okujjanjaba abantu abangi n’omuntu kinnoomu, okufuga ebiwuka, ebyobulamu by’ebisolo, n’okugaba amazzi amayonjo n’obuyonjo."
"In recent years, the world has faced multiple challenges in the fight against NTDs, including a slow recovery of NTD programmes after the massive service disruption at the start of the COVID-19 pandemic, an uncertain financial situation and the everincreasing threat of climate change, which is likely to result in increased distribution of many NTDs .","Mu myaka egiyise, ensi ebadde efunye okusoomoozebwa okuwera mu kulwanyisa NTD, omuli n’okuddamu okukola enteekateeka za NTD mpola oluvannyuma lw’okutaataaganyizibwa okw’amaanyi ku mpeereza ku ntandikwa ya COVID-19 ssennyiga omukambwe, embeera y’ebyensimbi etali nkakasa n’obulabe obweyongera buli kiseera obw’enkyukakyuka y’obudde, ekiyinza okuvaamu okweyongera mu kusaasaanya NTD nnyingi ."
This means that Egypt has fulfilled WHOs targets that will set the country up to achieve the reduced incidence and mortality targets of full elimination before 2030.,Kino kitegeeza nti Misiri etuukirizza ebiruubirirwa bya WOS ebigenda okuteekawo eggwanga okutuuka ku biruubirirwa ebikendeezeddwa ku bulwadde n’okufa mu bujjuvu nga 2030 tannatuuka.
Egypt has implemented one of the worlds largest nationwide public health screening and treatment programmes for hepatitis C. Egypt had one of the highest rates of viral hepatitis in the world.,Misiri etadde mu nkola emu ku nteekateeka z’okukebera n’okujjanjaba ebyobulamu by’ekibumba mu ggwanga lyonna mu ggwanga lyonna mu ggwanga lyonna.
"Since the early 1990s, the government has put a huge effort into strengthening hepatitis prevention, with programmes covering blood safety, infection control and injection safety.","Okuva ku ntandikwa y’emyaka gya 1990, gavumenti etaddewo kaweefube munene nnyo mu kunyweza okuziyiza obulwadde bw’ekibumba, nga pulogulaamu zikwata ku bulamu bw’omusaayi, okulwanyisa endwadde n’obukuumi bw’okukuba empiso."
"Egypt launched a network of specialized treatment centres in 2006 and, with the new antiviral medicines discovered in 2014, hepatitis testing and treatment were made accessible and free of charge for everyone.","Egypt yatongoza omukutu gw’ebifo eby’enjawulo eby’obujjanjabi mu 2006 era, olw’eddagala eppya eriweweeza ku kawuka eryazuulibwa mu 2014, okukebera obulwadde bw’ekibumba n’okubujjanjaba byafuulibwa ebituukirika era nga bya bwereere eri buli muntu."
"In 2018, the government launched the presidential initiative 100million seha (100million healthy lives), a massive and unprecedented nationwide campaign to detect and treat everyone with hepatitis C, escalating its Through the campaign, everyone over 18 was tested, later expanding to children 12 years and older.","Mu mwaka gwa 2018, gavumenti yatongoza enteekateeka ya Pulezidenti eya 100 million SEHA (100million healthy lives), kampeyini ennene era etabangawo mu ggwanga lyonna okuzuula n’okujjanjaba buli muntu n’obulwadde bwa Hepatitis C, nga bweyongera mu kampeyini yaayo, buli muntu asukka mu myaka 18 yagezesebwa, oluvannyuma n’agaziya abaana emyaka 12 n’okudda waggulu."
"Vulnerable communities such as refugees and migrants, and persons with disabilities were also included, to leave no one behind.","Ebitundu ebitali binywevu ng’ababundabunda n’ababundabunda, n’abantu abaliko obulemu nabo baazingirwamu, nga tewali muntu yenna asigadde mabega."
"Between 2018 and 2022, over 60million people were tested with WHO-approved rapid diagnostic tests.","Wakati wa 2018 ne 2022, abantu abasoba mu bukadde 60 be baakeberebwa n’okukebera obulwadde obw’amangu obwakkirizibwa ekitongole kya WHO."
"Patients were also assessed and treated for other chronic diseases, such as hypertension and diabetes.","Abalwadde era baakeberebwa era ne bajjanjabibwa endwadde endala ezitawona, gamba nga puleesa ne ssukaali."
"A total of 4.1million received treatment for hepatitis Cwith locally manufactured medicines between 2014 and 2022, of which 98% were virally suppressed.","Omugatte gwa bukadde 4.1 zaafunye obujjanjabi olw’obulwadde bw’ekibumba Cwith eddagala eryakolebwa mu kitundu wakati wa 2014 ne 2022, nga ku bino 98% byanyigirizibwa nnyo."
"Expanding direct public health approaches to community prevention, testing and treatment, as shown by Egypts successful public health programme to eliminate hepatitis C, can have a population-wide impact.","Okugaziya enkola z‟ebyobulamu ez‟olukale obutereevu mu kuziyiza, okukebera n‟okujjanjaba abantu mu kitundu, nga bwe kiragibwa mu nteekateeka ya Misiri ennungi ey‟ebyobulamu okumalawo obulwadde bwa Hepatitis C, kiyinza okukosa omuwendo gw‟abantu mu bantu bonna."
The country achieved the elimination target of less than one case per 10000 population at the sub-district (upazila) level in 2017 and has sustained it to date despite disruptions related to the COVID-19 pandemic.,Eggwanga lino lyatuuka ku kiruubirirwa ky’okumalawo ekitakka wansi wa muntu omu ku buli bantu 10000 ku mutendera gwa sub-district (Upazila) mu 2017 era nga kiguyimiriziddwa okutuusa kati wadde nga kitaataaganyizibwa kikwatagana ne COVID-19 ssennyiga omukambwe.
Kala azar is the most severe form of leishmaniasis and is transmitted by sandflies; it is commonly prevalent among the most disadvantaged rural communities.,Kala Azar y’engeri esinga okuba ey’amaanyi ey’obulwadde bwa leishmaniasis era ng’entangawuuzi zisiigibwa enseenene; Kitera okubeera mu bitundu by’ebyalo ebisinga okubeera eby’obulabe.
"The disease leads to symptoms such as fever, weight loss, and spleen and liver enlargement and, if left untreated, can prove fatal in over 95% of cases.","Obulwadde buno buvaako obubonero ng’omusujja, okugejja, n’okugaziwa kw’ennywanto n’ekibumba era singa tebijjanjabibwa, bisobola okutta abantu mu bitundu ebisukka mu 95%."
"In 2023, Bangladesh was also validated as the fourth country in the WHO South-East Asia Region to eliminate lymphatic filariasis as a public health problem, after Maldives, Sri Lanka and Thailand.","Mu mwaka gwa 2023, Bangladesh era yakakasibwa ng’ensi ey’okuna mu kitundu kya WHO mu South-East Asia okumalawo obulwadde bwa lymphatic filariasis ng’ekizibu ky’ebyobulamu mu bantu, oluvannyuma lwa Maldives, Sri Lanka ne Thailand."
"Lymphatic filariasis, also known as elephantiasis, occurs when filarial parasites are transmitted to humans through mosquito bites.","Obulwadde bwa lymphatic filariasis obumanyiddwa nga elephantiasis, bubaawo nga obuwuka obusirikitu obuyitibwa filarial parasites busiigibwa abantu nga bayita mu kulumwa ensiri."
"The infection is usually acquired in childhood with painful and disfiguring visible manifestations appearing much later in life, often in the form of enlargement of body parts, causing pain, severe disability and associated stigma.","Yinfekisoni etera okufunibwa mu buto nga eruma era nga ewunyiriza okwolesebwa okulabika okulabika oluvannyuma ennyo mu bulamu, emirundi mingi mu ngeri y’okugaziwa kw’ebitundu by’omubiri, ekivaako obulumi, obulemu obw’amaanyi n’okuvumwagana okukwatagana nabyo."
Lymphatic filariasis was a major public health problem in Bangladesh and was endemic in 19 of its 64 districts.,Obulwadde bwa lymphatic filariasis bwali buzibu bwa maanyi mu by’obulamu bw’abantu mu Bangladesh era nga busangibwa mu disitulikiti zaayo 19 ku 64.
"Between 2001 and 2015, high-coverage mass drug administration campaigns were carried out in all endemic districts.","Wakati wa 2001 ne 2015, kampeyini z’okuddukanya ebiragalalagala eby’amaanyi ezaali zijjudde abantu mu bitundu byonna ebisangibwa mu bitundu byonna."
"A series of transmission assessment surveys was carried out by programme personnel between 2011 and 2021, which demonstrated that transmission levels were below the threshold established by WHO for elimination as a public health problem.","Okunoonyereza okw’omuddiring’anwa okw’okukebera okutambuza amasannyalaze kwakolebwa abakozi ba pulogulaamu wakati wa 2011 ne 2021, okwalaga nti emitendera gy’okutambuza gyali wansi w’omusingi ogwateekebwawo ekitongole kya WHO olw’okumalawo ng’ekizibu ky’ebyobulamu by’abantu."
"Notably, over 31000 people affected by lymphatic filariasis have been trained in self-care and provided with kits to manage their disease condition and improve their quality of life.","Ekikulu, abantu abasoba mu 31000 abakoseddwa obulwadde bwa lymphatic filariasis batendekeddwa mu kwerabirira era ne baweebwa ebikozesebwa okuddukanya embeera y’obulwadde bwabwe n’okutumbula omutindo gw’obulamu bwabwe."
Poliomyelitis (polio) is a highly infectious viral disease.,Poliomyelitis (poliyo) bulwadde bwa kawuka obusiigibwa ennyo.
"It primarily affects children under 5 years of age, but an unvaccinated person at any age can contract the disease.","Okusinga kikwata abaana abali wansi w’emyaka 5, naye omuntu atagemebwa ku myaka gyonna asobola okufuna obulwadde buno."
"Of the three strains of wild poliovirus (type 1, type 2 and type 3), wild poliovirus type 2 was eradicated in 1999 and wild poliovirus type 3 was eradicated in 2020.","Ku bika ebisatu ebya poliyo w’omu nsiko (ekika 1, ekika kya 2 n’ekika kya 3), akawuka ka poliyo aka wild type 2 kaamalawo mu 1999 ate akawuka ka poliyo aka wild poliovirus kaaggwaawo mu 2020."
"In 2023, a total of 12 cases of wild poliovirus were reported in Afghanistan and Pakistan and, unlike in previous years, no cases were reported from non-endemic Although immunization coverage, including polio, began to recover from the impact of the COVID-19 pandemic during 2022, progress is uneven.","Mu mwaka gwa 2023, omugatte gw’abalwadde ba poliyo y’omu nsiko 12 be baategeezebwa mu Afghanistan ne Pakistan era, obutafaananako mu myaka egiyise, tewali misango gyaloopebwa okuva mu non-endemic wadde nga okugema, omuli ne poliyo, yatandika okuwona okuva ku buzibu bwa COVID-19 pandemic mu mwaka gwa 2022, enkulaakulana eri mu ngeri etaali ya bwenkanya."
There were 14.3million children missing out on any vaccination  the so-called zero-dose children  worldwide in 2022.,Waaliwo abaana obukadde 14.3 abasubiddwa okugema kwonna abaana abayitibwa zero-dose mu nsi yonna mu 2022.
"Afghanistan and Pakistan were among the top 15 countries with the highest number of zero-dose children in 2022, highlighting the need for continued, intensified efforts to reach all remaining un- or under-immunized children in 2.1.7	 Antimicrobial resistance AMR affects countries in all regions and at all income levels.","Afghanistan ne Pakistan zezimu ku nsi 15 ezisinga obulungi mu 2022, nga ziraga obwetaavu bw’okugenda mu maaso n’okufuba okutuuka ku kaweefube w’okutuuka ku baana bonna abasigadde nga tebalina oba nga tebasangiddwa mu bitundu 2.1.7 okuziyiza obuwuka AMR akwata ku nsi zonna ne ku buli nnyingira yonna."
"It is a complex problem that requires both sectorspecific actions in the human health, food production, animal and environmental sectors, and a coordinated approach across these sectors.","Kizibu kizibu ekyetaagisa ebikolwa byombi ebitongole mu bulamu bw’abantu, okukola emmere, ebisolo n’obutonde bw’ensi, n’enkola ekwatagana mu bitundu bino."
"However, in 2023 only 27% of countries reported implementing their national action plans effectively and only 11% had allocated national budgets SDG indicator 3.d.2 is defined as the percentage of bloodstream infections due to selected antimicrobialresistant organisms.",Wabula mu mwaka gwa 2023 amawanga 27% gokka ge gaategeeza nti gassa mu nkola enteekateeka zaago ez’ebikolwa eby’eggwanga mu ngeri ennungi era 11% bokka be baali bagaba embalirira z’eggwanga SDG Indicator 3.D.2 etegeezebwa ng’ebitundu ku kikumi eby’obulwadde bw’omusaayi olw’ebiramu ebirondeddwamu okuziyiza obuwuka.
"Median resistance to thirdgeneration cephalosporins in Escherichia coli (E. coli) and methicillin resistance in Staphylococcus aureus (S. aureus) were 41% and 32% in 2021, respectively, compared with 26.9% and 13.4% in 2016.","Okuziyiza kwa wakati eri cephalosporins ez’omulembe ogw’okusatu mu Escherichia coli (E. coli) n’okuziyiza methicillin mu Staphylococcus aureus (S. aureus) zaali 41% ne 32% mu 2021, okusinziira ku bitundu 26.9% ne 13.4% mu 2016."
"However, no conclusions can be made on whether changes in resistance have occurred over time.","Naye, tewali bifundikwa biyinza kukolebwa ku oba enkyukakyuka mu kuziyiza zibaddewo okumala ekiseera."
"The reasons for this are twofold: first, the pool of reporting countries has changed significantly over the years.","Ensonga eziviirako kino za mirundi ebiri: Ekisooka, ekibinja ky’amawanga agakola lipoota kikyuse nnyo okumala emyaka."
"Second, the number of resource-limited settings providing data has increased in recent years.","Ekyokubiri, omuwendo gw’ebifo ebirina ekkomo ku by’obugagga ebiwa data gweyongedde mu myaka egiyise."
"Testing coverage in these settings is often low, with data often limited to tertiary and biased towards complex infections and treatment failures.","Okugezesa okubikka mu mbeera zino kutera okuba wansi, nga data etera okukoma ku tertiary era nga eriko oludda ku bulwadde obuzibu n’okulemererwa kw’obujjanjabi."
Higher median resistance in recent years is at least in part consistent with potential biases resulting from the convenience sampling of health facilities for reporting AMR data in many settings .,Obuziyiza obw’omu makkati obw’oku ntikko mu myaka egiyise waakiri mu kitundu kikwatagana n’okusosola okuyinza okubaawo okuva mu kulonda okw’obwangu okw’ebifo by’ebyobulamu okutegeeza ebikwata ku AMR mu mbeera nnyingi .
