English,Luganda
"furthermore, the results of the study helped design protocols and methodologies to improve the level of participation of persons with disabilities, such as the 2017 national census that incorporated a protocol to interview persons with disabilities in their homes.","ekirala, ebyava mu kunoonyereza byayamba okukola enkola n’enkola okutumbula omutindo gw’okwetaba kw’abantu abaliko obulemu, gamba ng’okubala abantu mu ggwanga okwa 2017 okwayingizaamu enkola eri abantu abaliko obulemu mu maka gaabwe."
"in addition, the development of the national mental health action plan, which was launched in 2017, and the national disability qualification and certification plan.","okugatta ku ekyo, enkulaakulana y’enteekateeka y’eggwanga ey’okukola ku by’obulamu bw’obwongo eyatongozebwa mu 2017, n’enteekateeka y’okuweebwa ebbaluwa n’okuweebwa satifikeeti mu ggwanga."
more actions were taken towards improving access to health services among persons with disabilities.,ebikolwa ebisingawo byakolebwa okutumbula okufuna obuweereza bw‟ebyobulamu mu bantu abaliko obulemu.
"in addition, a decision was taken to include disability questions in the countrys national health survey to enable the government to better track progress and understand unmet service needs among persons with disabilities.","okugatta ku ekyo, kyasalibwawo okussaamu ebibuuzo by’abalema mu kunoonyereza ku by’obulamu mu ggwanga okusobozesa gavumenti okulondoola obulungi enkulaakulana n’okutegeera ebyetaago by’obuweereza ebitannaba kutuukirizibwa mu bantu abaliko obulemu."
"the results of the new assessment will help the government of chile better understand the impact of disabilityrelated policies and actions that the country has taken, and plan next steps towards addressing the needs of persons with disabilities and to monitor the implementation of the un convention on the rights of persons the number of international migrants increased from 153million (2.9% of the global population) in 1990 to 281million (3.6% of the global population) in 2020 .","the results of the new assessment will help the government of chile better understand the impact of disabilityrelated policies and actions that the country has taken, and plan next steps towards addressing the needs of persons with disabilities and to monitor the implementation of the un convention on the rights of persons the number of international migrants increased from 153million (2.9% of the global population) in 1990 to 281million (3.6% of the global population) in 2020 ."
"this number does not include internal migrants, which were estimated to be around 763million in 2005 .","omuwendo guno teguliimu basenguka munda, nga bano baali babalirirwamu obukadde 763 mu 2005 ."
"in addition, in mid-2023, an estimated 110million people were forcibly displaced, including those who are internally displaced, refugees and asylum seekers .","okugatta ku ekyo, mu makkati ga 2023, abantu ababalirirwamu obukadde 110 be baasengulwa mu ngeri ey’amaanyi, nga mw’otwalidde n’abo ababundabunda munda mu ggwanga, ababundabunda n’abanoonyi b’obubudamu ."
migration could either improve or degrade an individuals health status.,okusenguka kuyinza okulongoosa oba okukendeeza ku mbeera y‟obulamu bw‟abantu ssekinnoomu.
"prioritizing the rights of refugees and migrants to timely, affordable and dignified health care is essential for achieving health equity.","okukulembeza eddembe ly’ababundabunda n’ababundabunda okutuuka ku bulamu mu budde, ku ssente entono era ez’ekitiibwa kyetaagisa okutuuka ku migabo gy’ebyobulamu."
new and renewed emergencies are straining health services in all who regions.,ebipya n’ebipya eby’amangu binyigiriza obuweereza bw’ebyobulamu mu bitundu bya who byonna.
"in addition to deaths and injuries, the risks of infectious diseases and mental health conditions also increase; meanwhile health facilities may be unable to cope as they are heavily affected by power and supply outages, or even targeted in conflicts.","ng’oggyeeko okufa n’okulumwa, obulabe bw’endwadde ezisiigibwa n’embeera z’obulamu bw’omutwe nabwo bweyongera; mu kiseera kino ebifo by’ebyobulamu biyinza obutasobola kugumira mbeera eno kuba bikosebwa nnyo amasannyalaze n’okusaasaanya amasannyalaze, oba n’okutunuulirwa mu ntalo."
"the threat of malnutrition and starvation exists further down the line as a result of disrupted food supplies, exacerbating critical health needs of already vulnerable although a large proportion of refugees and migrants are in generally good health, their numbers also include children, elderly people, persons with disabilities, and those whose health has been negatively impacted by their travels or the circumstances in their home country.","okutiisibwatiisibwa endya embi n’enjala kweyongera okukka wansi nga kiva ku mmere etaataaganyizibwa, ekyongera ebyetaago by’obulamu ebikulu eby’abaali mu bulabe obwaliwo edda wadde ng’ekitundu ekinene eky’ababundabunda n’ababundabunda okutwalira awamu bali mu bulamu bulungi, omuwendo gwabwe era gulimu abaana, abakadde, abantu abaliko obulemu, n’abo obulamu bwabwe obubadde bukosa nnyo entambula zaabwe oba embeera mu nsi yaabwe mu maka gaabwe."
"these health needs transcend national boundaries, but many countries restrict health coverage based on immigration status, limiting access to health insurance and services, and the cost of non-emergency care may be an unaffordable out-of-pocket expense.","ebyetaago bino eby’obulamu bisukka ensalo z’eggwanga, naye amawanga mangi gakugira okusasulwa kw’ebyobulamu okusinziira ku mbeera y’okuyingira mu ggwanga, okukomya okufuna yinsuwa y’ebyobulamu n’obuweereza, era ssente z’okulabirira okutali kwa mangu ziyinza okuba ensaasaanya etali ya ssente."
"these factors leave millions in vulnerable situations globally, and they may encounter poorer health outcomes, particularly in substandard living and working for instance, studies have found higher rates of anaemia in women and children among refugees and migrants compared with local populations, and there is an increased risk of both anaemia and malnutrition in some camp-based settings .","ensonga zino zireka obukadde n‟obukadde mu mbeera ezitali nnungi mu nsi yonna, era ziyinza okusanga ebiva mu bulamu ebibi naddala mu bulamu obutali ku mutindo n‟okukola okugeza, okunoonyereza kuzudde nti emiwendo gy‟okukendeera kw‟omusaayi mu bakyala n‟abaana mu babundabunda n‟ababundabunda mu nsi yonna bwe bageraageranya n‟abantu b‟omu kitundu, era waliwo obulabe obw‟okwongera obw‟okukendeera kw‟omusaayi n‟endya embi mu bifo ebimu ebisinziira ku nkambi ."
"migrant workers may face discrimination, exploitation, limited workplace rights and social protection, as well as significant occupational health problems, such as higher risk of occupational injuries documented particularly among male migrant workers employed in high-risk industries .","abakozi ababundabunda bayinza okwolekagana n‟okusosolwa, okukozesebwa, eddembe ly‟okukolera ku mirimu ettono n‟okukuuma embeera z‟abantu, wamu n‟ebizibu ebinene eby‟obulamu ku mirimu, gamba ng‟obulabe obw‟amaanyi obw‟okufuna obuvune ku mirimu obuwandiikiddwa naddala mu bakozi abasajja ababundabunda abakozesebwa mu makolero agali mu bulabe obw‟amaanyi ."
those who were employed in essential sectors such as health care and agriculture bore a disproportionate burden of pandemic-related challenges .,abo abaali bakozesebwa mu bitundu ebikulu nga ebyobulamu n’ebyobulimi byali bifunye omugugu ogutali mu kigero ogw’okusoomoozebwa okwekuusa ku ssennyiga omukambwe .
"in addition, refugees and migrants may be particularly vulnerable to the effects of amr during various phases of migration and displacement, due to factors such as exposure to infections, limited access to diagnostics and therapeutics and inappropriate use of distribution of access to government health services for refugees and migrants across 84 countries, access to all services emergency healthcare services only proportion of countries (%) source: who , based on unpublished data from the international organization for migration.","okugatta ku ekyo, ababundabunda n’ababundabunda bayinza okuba nga bazibuwalirwa nnyo ebiva mu amr mu biseera eby’enjawulo eby’okusenguka n’okusengulwa, olw’ensonga ng’okukwatibwa endwadde, okufuna okutono mu kuzuula obulwadde n’obujjanjabi n’okukozesa obubi ensaasaanya y’okufuna empeereza z’ebyobulamu bya gavumenti eri ababundabunda n’ababundabunda mu nsi 84, okufuna empeereza zonna ez’amangu ez’ekitongole ky’ebyobulamu kyokka eky’amawanga (%)"
"yet, data on health-care access policies from 84 countries between 2018 and 2021 show that only half of them provide refugees and migrants with access to all government-funded health services under the same conditions as nationals, regardless of migratory status available evidence reveals mixed patterns of ncd burden and risks among migrants and refugees compared with host populations.","naye, ebikwata ku nkola z’okufuna obujjanjabi okuva mu mawanga 84 wakati wa 2018 ne 2021 biraga nti kimu kya kubiri kyokka ku byo kye kiwa ababundabunda n’ababundabunda okufuna empeereza zonna ez’ebyobulamu eziweebwa gavumenti mu mbeera ze zimu n’abantu b’eggwanga, awatali kufaayo ku mbeera y’okusenguka obujulizi obuliwo bulaga enkola ezitabuliddwamu ez’omugugu gwa ncd n’akabi akali mu babundabunda n’ababundabunda bwe bageraageranya n’abantu abakyaza."
"taking cancer as an example, studies from three high-income countries in the americas suggested better outcomes for migrants with cancer, whereas research from two high-income european countries indicated that cancer was often diagnosed at advanced stages among refugee and migrant populations, leading to poorer health outcomes than host populations .","okutwala kookolo ng’ekyokulabirako, okunoonyereza okuva mu nsi ssatu ezirina ssente ennyingi mu amerika kwalaga ebivaamu ebirungi eri ababundabunda abalina kookolo, so ng’ate okunoonyereza okuva mu mawanga ga bulaaya abiri agafuna ssente ennyingi kwalaga nti kookolo yatera okuzuulibwa ku mitendera egy’oku ntikko mu bantu ababundabunda n’ababundabunda, ekivaako ebiva mu bulamu obubi okusinga ebikyaza ."
"these challenges are mirrored in other regions, with refugee and migrant women facing barriers to hpv vaccination in settings where factors such as accessibility and physician recommendations play significant roles (60, 61).","okusoomoozebwa kuno kulabika mu bitundu ebirala, ng’abakyala ababundabunda n’ababundabunda boolekedde ebiziyiza okugema hpv mu mbeera ng’ensonga ng’okutuuka ku bantu n’okuteesa kw’abasawo zikola kinene (60, 61)."
"overall, 18% of non-migrants were at risk of poverty or social exclusion, compared with 29% of migrants.","okutwalira awamu, 18% ku batabuka abatali babundabunda baali mu bulabe bw’obwavu oba okugobwa mu bantu, bw’ogeraageranya n’ababundabunda 29%."
"migrants were also 1.7 times as likely to have material and social deprivation (defined as not being able to afford certain goods, services and social activities), twice as likely to be overburdened by housing costs as a portion of their income and 2.6 times as likely to be living in overcrowded conditions.","ababundabunda era baali emirundi 1.7 nga batera okuba n’ebintu n’okubulwa embeera z’abantu (ebitegeezebwa nti tebasobola kwesasulira bintu ebimu, obuweereza n’emirimu gy’embeera z’abantu), emirundi ebiri okusinga okuzitoowererwa ssente z’amayumba okusinga ekitundu ku nfuna yaabwe n’emirundi 2.6 egy’okubeera mu mbeera esukkiridde."
